  44.7429, -76.6741
  44.5508, -76.2437
  44.3485, -75.8565
  44.1318, -75.5600
  43.9267, -74.9292
  43.7127, -74.5410
  43.4826, -73.9139
  43.2367, -73.2226
  42.9967, -72.4592
  42.7782, -71.5437
  42.5037, -70.7262
  42.2282, -69.5759
  41.9593, -68.3449
  41.6520, -66.9793
  41.3492, -65.1998
  41.0202, -63.5404
  40.6895, -61.5762
  40.3194, -58.7078
  39.9493, -55.9675
  39.5439, -52.6327
  39.1453, -47.9277
  38.7534, -42.6855
  38.3665, -36.2137
  38.0013, -29.5631
  37.6934, -20.7464
  37.4778, -11.4058
  37.4368,   0.0821
  37.5280,   9.7918
  37.7351,  19.6629
  38.0478,  27.9224
  38.3922,  34.7518
  38.7857,  41.6032
  39.2013,  46.4721
  39.6036,  50.3977
  39.9944,  54.0354
  40.3658,  57.2108
  40.7115,  59.7368
  41.0450,  61.7669
  41.3723,  63.7699
  41.6788,  65.1800
  41.9855,  66.6896
  42.2574,  67.8385
  42.5177,  68.8641
  42.7755,  69.6748
  43.0306,  70.5552
  43.2624,  71.3257
  43.4938,  72.0354
  43.7170,  72.5439
  43.9320,  72.9469
  44.1520,  73.3789
  44.3559,  74.0272
  44.5593,  74.3287
  44.7523,  74.8428
  44.9544,  74.7907
  45.1330,  75.1077
  45.3281,  75.3248
  45.5023,  75.7122
  45.6959,  75.8571
  45.8585,  75.9267
  46.0396,  75.9455
  46.2180,  76.1184
  46.3781,  76.2000
  46.5667,  76.3309
  46.7336,  76.2497
  46.9022,  76.2408
  47.0800,  76.2645
  47.2554,  76.1966
  47.4308,  76.2130
  47.6052,  76.1799
  47.7777,  76.0152
